https://www.commandlinefu.com/commands/view/9327/using-to-referance-backward-word, using `!#$' to referance backward-word, cp /work/host/phone/ui/main.cpp !#$:s/host/target
https://www.commandlinefu.com/commands/view/6334/use-tee-to-process-a-pipe-with-two-or-more-processes, Use tee to process a pipe with two or more processes, echo "tee can split a pipe in two"|tee >(rev) >(tr ' ' '_')
https://www.commandlinefu.com/commands/view/2108/search-recursively-to-find-a-word-or-phrase-in-certain-file-types-such-as-c-code, Search recursively to find a word or phrase in certain file types, such as C code, find . -name "*.[ch]" -exec grep -i -H "search pharse" {} \;
https://www.commandlinefu.com/commands/view/1077/intercept-monitor-and-manipulate-a-tcp-connection., Intercept, monitor and manipulate a TCP connection., mkfifo /tmp/fifo; cat /tmp/fifo | nc -l -p 1234 | tee -a to.log | nc machine port | tee -a from.log > /tmp/fifo
https://www.commandlinefu.com/commands/view/111/check-site-ssl-certificate-dates, check site ssl certificate dates, echo | openssl s_client -connect www.google.com:443 2>/dev/null |openssl x509 -dates -noout
https://www.commandlinefu.com/commands/view/10109/quick-access-to-ascii-code-of-a-key, Quick access to ASCII code of a key, showkey -a
https://www.commandlinefu.com/commands/view/8721/find-files-in-a-date-range, find files in a date range, find . -type f -newermt "2010-01-01" ! -newermt "2010-06-01"
https://www.commandlinefu.com/commands/view/8665/control-ssh-connection, Control ssh connection, [enter]~?
https://www.commandlinefu.com/commands/view/5772/run-complex-remote-shell-cmds-over-ssh-without-escaping-quotes, run complex remote shell cmds over ssh, without escaping quotes, ssh host -l user $(<cmd.txt)
https://www.commandlinefu.com/commands/view/3613/create-a-directory-and-change-into-it-at-the-same-time, Create a directory and change into it at the same time, md () { mkdir -p "[email protected]" && cd "[email protected]"; }
https://www.commandlinefu.com/commands/view/2248/colorized-grep-in-less, Colorized grep in less, grep --color=always | less -R
https://www.commandlinefu.com/commands/view/6191/ls-not-pattern, ls not pattern, ls !(*.gz)
https://www.commandlinefu.com/commands/view/4888/output-your-microphone-to-a-remote-computers-speaker, output your microphone to a remote computer's speaker, arecord -f dat | ssh -C [email protected] aplay -f dat
https://www.commandlinefu.com/commands/view/4373/analyze-traffic-remotely-over-ssh-w-wireshark, analyze traffic remotely over ssh w/ wireshark, ssh [email protected] 'tshark -f "port !22" -w -' | wireshark -k -i -
https://www.commandlinefu.com/commands/view/5147/save-a-file-you-edited-in-vim-without-the-needed-permissions-no-echo, Save a file you edited in vim without the needed permissions (no echo), :w !sudo tee > /dev/null %
https://www.commandlinefu.com/commands/view/2011/delete-a-line-from-your-shell-history, delete a line from your shell history, history -d
https://www.commandlinefu.com/commands/view/7637/get-the-ip-of-the-host-your-coming-from-when-logged-in-remotely, Get the IP of the host your coming from when logged in remotely, echo ${SSH_CLIENT%% *}
https://www.commandlinefu.com/commands/view/6267/random-number-between-1-and-x, Random Number Between 1 And X, echo $[RANDOM%X+1]
https://www.commandlinefu.com/commands/view/5795/lists-all-listening-ports-together-with-the-pid-of-the-associated-process, Lists all listening ports together with the PID of the associated process, lsof -Pan -i tcp -i udp
https://www.commandlinefu.com/commands/view/5175/easily-find-megabyte-eating-files-or-directories, easily find megabyte eating files or directories, alias dush="du -sm *|sort -n|tail"
https://www.commandlinefu.com/commands/view/3632/remove-blank-lines-from-a-file-using-grep-and-save-output-to-new-file, Remove blank lines from a file using grep and save output to new file, grep . filename > newfilename
https://www.commandlinefu.com/commands/view/1748/exit-without-saving-history, exit without saving history, kill -9 $$
https://www.commandlinefu.com/commands/view/1123/how-to-establish-a-remote-gnu-screen-session-that-you-can-re-connect-to, How to establish a remote Gnu screen session that you can re-connect to, ssh -t [email protected] /usr/bin/screen -xRR
https://www.commandlinefu.com/commands/view/887/copy-a-mysql-database-to-a-new-server-via-ssh-with-one-command, Copy a MySQL Database to a new Server via SSH with one command, mysqldump --add-drop-table --extended-insert --force --log-error=error.log -uUSER -pPASS OLD_DB_NAME | ssh -C [email protected] "mysql -uUSER -pPASS NEW_DB_NAME"
https://www.commandlinefu.com/commands/view/7416/find-usb-device, Find usb device, diff <(lsusb) <(sleep 3s && lsusb)
https://www.commandlinefu.com/commands/view/6984/find-all-file-larger-than-500m, find all file larger than 500M, find / -type f -size +500M
https://www.commandlinefu.com/commands/view/5653/notify-yourself-when-a-long-running-command-which-has-already-started-is-finished, notify yourself when a long-running command which has ALREADY STARTED is finished, <ctrl+z> fg; notify_me
https://www.commandlinefu.com/commands/view/5177/create-colorized-html-file-from-vim-or-vimdiff, Create colorized html file from Vim or Vimdiff, :TOhtml
https://www.commandlinefu.com/commands/view/4434/live-ssh-network-throughput-test, live ssh network throughput test, yes | pv | ssh $host "cat > /dev/null"
https://www.commandlinefu.com/commands/view/2353/create-a-nifty-overview-of-the-hardware-in-your-computer, Create a nifty overview of the hardware in your computer, lshw -html > hardware.html
https://www.commandlinefu.com/commands/view/1226/save-your-sessions-in-vim-to-resume-later, Save your sessions in vim to resume later, :mksession! <filename>
https://www.commandlinefu.com/commands/view/8453/tell-local-debian-machine-to-install-packages-used-by-remote-debian-machine, Tell local Debian machine to install packages used by remote Debian machine, ssh remotehost 'dpkg --get-selections' | dpkg --set-selections && dselect install
https://www.commandlinefu.com/commands/view/7384/bind-a-key-with-a-command, Bind a key with a command, bind -x '"\C-l":ls -l'
https://www.commandlinefu.com/commands/view/6913/take-screenshot-through-ssh, Take screenshot through SSH, DISPLAY=:0.0 import -window root /tmp/shot.png
https://www.commandlinefu.com/commands/view/5710/intersection-between-two-files, intersection between two files, grep -Fx -f file1 file2
https://www.commandlinefu.com/commands/view/4853/grep-a-pdf-file., GREP a PDF file., pdftotext [file] - | grep 'YourPattern'
https://www.commandlinefu.com/commands/view/4273/prints-line-numbers, prints line numbers, nl
https://www.commandlinefu.com/commands/view/3188/convert-unixtime-to-human-readable, convert unixtime to human-readable, date -d @1234567890
https://www.commandlinefu.com/commands/view/2945/a-fun-thing-to-do-with-ram-is-actually-open-it-up-and-take-a-peek.-this-command-will-show-you-all-the-string-plain-text-values-in-ram, A fun thing to do with ram is actually open it up and take a peek. This command will show you all the string (plain text) values in ram, sudo strings /dev/mem
https://www.commandlinefu.com/commands/view/2662/diff-on-two-variables, Diff on two variables, diff <(echo "$a") <(echo "$b")
https://www.commandlinefu.com/commands/view/203/prettify-an-xml-file, Prettify an XML file, tidy -xml -i -m [file]
https://www.commandlinefu.com/commands/view/9541/convert-seconds-into-minutes-and-seconds, Convert seconds into minutes and seconds, bc <<< 'obase=60;299'
https://www.commandlinefu.com/commands/view/5312/alias-head-for-automatic-smart-output, Alias HEAD for automatic smart output, alias head='head -n $((${LINES:-`tput lines 2>/dev/null||echo -n 12`} - 2))'
https://www.commandlinefu.com/commands/view/4479/colorful-man, Colorful man, apt-get install most && update-alternatives --set pager /usr/bin/most
https://www.commandlinefu.com/commands/view/2202/manually-pauseunpause-firefox-process-with-posix-signals, Manually Pause/Unpause Firefox Process with POSIX-Signals, killall -STOP -m firefox
https://www.commandlinefu.com/commands/view/1506/use-lynx-to-run-repeating-website-actions, Use lynx to run repeating website actions, lynx -accept_all_cookies -cmd_script=/your/keystroke-file
https://www.commandlinefu.com/commands/view/11666/check-the-status-of-dd-in-progress-os-x, check the status of 'dd' in progress (OS X), CTRL + T
https://www.commandlinefu.com/commands/view/11584/encrypted-archive-with-openssl-and-tar, Encrypted archive with openssl and tar, tar --create --file - --posix --gzip -- <dir> | openssl enc -e -aes256 -out <file>
